Tweet,Author,Date
"""When it’s all said and done, the Bruins, I think as constructed, can absolutely beat the Toronto Maple Leafs again."" https://t.co/GSR2DNE1ON",Hub Tweets,2019-03-01 00:01:38
"Two of the leagues top teams face off against one another as Brayden Point leads the Tampa Bay Lightning to take on Brad Marchand and the Boston Bruins. 

Boston is 54-27-9 all-time against Tampa Bay, but this is a whole new story as the Lightning lead the league with 102 points. https://t.co/nnXwZ5jy0g",PrizePicks,2019-03-01 00:00:30
"For each assist during @NESN's coverage of the Boston Bruins,  Berkshire Bank will donate $100 to @Bed4EveryChild through our Exciting Assists program!  #assistingeXcitement https://t.co/l20N1SjFCE",Berkshire Bank,2019-03-01 00:00:09
"I spoke to @BJaffe about the state of the Bruins and the NHL after the trade deadline:
https://t.co/osCb20lfK8",Tommy McArdle,2019-02-28 23:58:04
"Boston Bruins (2.45) v 
Tampa Bay Lightning (2.65) 
01.03.2019 - 01:30
https://t.co/FqjWNsVoxm

#NHL 
#Hockey https://t.co/TGR51Dz7cQ",BetExplorer.com,2019-02-28 23:56:00
"#bruins (at @TDGarden in Boston, MA) https://t.co/jCU6mRxgfK",TJ Connelly,2019-02-28 23:55:02
Game Day Thread: T.B. Lightning @ Boston Bruins. Come talk #Bruins with us at https://t.co/Qv4zkoHl8Z .,Bobby2Bergy,2019-02-28 23:53:50
NESN analyst Billy Jaffe on what to watch for as the Bruins approach the Stanley Cup playoffs https://t.co/yTr9XvccAC https://t.co/grnhg35WV3,Boston Informer,2019-02-28 23:53:48
"RT @TBLightning: Beasts of the east.

Here’s how to watch, stream, and listen to #TBLvsBOS tonight in Boston. https://t.co/0bqnKpi2m6",🚨⚡KRYS⚡🚨,2019-02-28 23:53:34
"All eyes in the hockey world firmly on the TD Garden tonight. Raucous atmosphere as the Boston Bruins face the mighty Tampa Bay Lightning. David Krejci masterclass guaranteed. 4-2 Bruins, throw the mortgage on it.",Un Prophète,2019-02-28 23:52:59
"RT @HackswithHaggs: They won't go so far as to call it a measuring stick game, but the red-hot Bruins are excited to see where they stand t…",Joe Haggerty,2019-02-28 23:49:54
RT @HackswithHaggs: The Bruins keep surging in this week's edition of the NHL Power Rankings. See who else rose or fell after the NHL trade…,Joe Haggerty,2019-02-28 23:49:50
"RT @HackswithHaggs: Yup, he's a hockey player. One day after his coach said his ""teeth were all over the place"" following a puck to the fac…",Joe Haggerty,2019-02-28 23:49:46
RT @TomCuddySports: Boston Bruins vs Tampa Bay tonite..Bruins Patrice Bergeron..”Margin for error is always thin.Even more so tonite.”@wbzn…,GettyBosSports,2019-02-28 23:49:11
NHL- Boston Bruins (37-17-9) looking to extend points steak to 15 games tonight as they host the top team in the league Tampa Bay. Faceoff is at 7:30 at TD Garden #nhlbruins,Eastern Maine,2019-02-28 23:44:17
RT @TomCuddySports: Boston Bruins vs Tampa Bay tonite..Bruins Patrice Bergeron..”Margin for error is always thin.Even more so tonite.”@wbzn…,WBZ NewsRadio,2019-02-28 23:42:48
@azraelnine I cannot stand watching leafs bruins when I’m over here because I get the Boston telecast. He’s a nightmare to listen to. It’s fucking embarrassing to the city of Boston,Robin Mendelsohn,2019-02-28 23:41:49
"60 cent auction. Check out my 2018-19 Upper Deck Young Guns Jakub Zboril (⁦@zboriljacob⁩) Boston Bruins Rookie Card #498 https://t.co/VOV8QR9Cjs ⁦@eBay⁩ 

#TheHobby #ShipSafe #NHLBruins #Series2

Find more of my ⁦@NHLBruins⁩ cards here:

https://t.co/fcU3Dc5BCM",Halifax Cards,2019-02-28 23:40:08
"@DonLagreca how bout bruins minus 1 1/2 after tampa went to it with rangers now having to go to Boston, just started playing hockey, went with ur caps pick tues  and flyers minus 1 1/2 +170 which also won",alex sperto,2019-02-28 23:37:11
"RT @TBLightning: Clash of the Atlantic. ⚡️

We close out the back-to-back tonight in Boston!

#TBLvsBOS: https://t.co/wD0FFgilM6 https://t.…",⚡️,2019-02-28 23:36:23
💵FREE PLAY - Tampa Bay Lightning ML (+115) to beat Boston Bruins #NHLNow #GamblingTwitter #FreePicks,KC's Master Picks,2019-02-28 23:35:39
