Tweet,Author,Date
"RT @SportsCenter: Mike Trout's extension is something special compared to the biggest contracts across the NBA, NFL and NHL 😳 https://t.co/…",Anthony Ascencio,2019-03-19 18:11:41
"RT @SportsCenter: Mike Trout's extension is something special compared to the biggest contracts across the NBA, NFL and NHL 😳 https://t.co/…",Alex Gaudet,2019-03-19 18:11:34
@NHL Now this kid is definitely 3,juice gambling jr,2019-03-19 18:11:34
@Sports_PS4gamer @penguins @NHL @PenguinsPR Oilers aren't original 6 lol,RageMonsterRich,2019-03-19 18:11:33
RT @walsha: The highest paid NHL players today are making salaries comparable to those players from 2002-03.  Many thanks to the few treaso…,Mario Morissette,2019-03-19 18:11:31
RT @Sportsnet: Rasmus Dahlin's textbook hip check on Alexander Radulov highlights the latest Hits of the Week presented by @almonds! 💥 #Own…,thomas marino,2019-03-19 18:11:21
RT @TSNBobMcKenzie: Even though University of Alberta Golden Bear forward Luke Philp suffered an injury that took him out of the @USPORTSca…,Connor Shipton,2019-03-19 18:11:21
Bruins HC: 'Looks like' Pastrnak will return vs. Isles after extended absence https://t.co/Ra2qsehbfY https://t.co/YFg9lVh1kg,Random Hockey Bear,2019-03-19 18:11:19
RT @NHL: 3-year-old Ty gearing up for the 2035 #NHLAllStar Weekend! 👏 (🎥 IG/ryanmercier93) https://t.co/CwjtgQTo2v,Keith Petty,2019-03-19 18:11:18
"RT @penguins: How many @NHL teams have four players to record 1,000 points with their franchise?

Just two... and one of them isn't an Orig…",𝐆𝐚𝐛𝐫𝐢𝐞𝐥𝐥𝐚,2019-03-19 18:11:17
"RT @draglikepull: You, a rube: I've spent months carefully refining a mathematical model in order to predict the winners of each NHL game.…",Irrelevant,2019-03-19 18:11:13
did @TSN_Sports or @Sportsnet have any coverage of #NorthenManitoba 's own #BradyKeeper signing in the @NHL ?,Dillon Beardy,2019-03-19 18:11:10
Apparently Mike Trout's new contract now makes him worth more than 7 NHL franchises by himself. Actually insane.,Jonathan,2019-03-19 18:11:01
RT @NHL: 3-year-old Ty gearing up for the 2035 #NHLAllStar Weekend! 👏 (🎥 IG/ryanmercier93) https://t.co/CwjtgQTo2v,shane,2019-03-19 18:11:00
"RT @AZadarski: According to Russian site Business Online, Andrei Markov intends to return to the NHL, and failing that, joining a Moscow KH…",Stéphane Antinozzi,2019-03-19 18:10:59
RT @TSNBobMcKenzie: Even though University of Alberta Golden Bear forward Luke Philp suffered an injury that took him out of the @USPORTSca…,Evan Ritchie,2019-03-19 18:10:56
"RT @SportsCenter: Mike Trout's extension is something special compared to the biggest contracts across the NBA, NFL and NHL 😳 https://t.co/…",Joe Lemieux,2019-03-19 18:10:55
"NHL sharp action martes
Parley1⃣
Islander gana
Rangers gana 
Montreal gana
Carolina gana 

Parley2⃣
Pittsburgh alta
Philadelphia alta
Detroit alta
Boston alta

Parley3⃣
Islander gana alta
Montreal gana alta
Carolina gana alta
Rangers gana alta 
🏒✔",STANLEY,2019-03-19 18:10:49
@penguins @NHL @PenguinsPR And yet jagr still doesn’t have his number in the rafters.,Patrick Miller,2019-03-19 18:10:47
"RT @penguins: How many @NHL teams have four players to record 1,000 points with their franchise?

Just two... and one of them isn't an Orig…",Curt,2019-03-19 18:10:46
"RT @penguins: How many @NHL teams have four players to record 1,000 points with their franchise?

Just two... and one of them isn't an Orig…",Nabeel Ryan Ali,2019-03-19 18:10:44
RT @walsha: The highest paid NHL players today are making salaries comparable to those players from 2002-03.  Many thanks to the few treaso…,Peter Quenneville,2019-03-19 18:10:43
@jn6500 @nijthompson12 @NHL @TBLightning We all know you self-esteem sucks 😂😂,Vincent Blain 🍁,2019-03-19 18:10:41
"RT @thebigmoves: #NFAC Subscribers - TUES Card
""1st"" $600 #MLB PREMIUM (Exhibition)
Plus #TENNIS, #NHL, #CBB, &amp; MORE -
https://t.co/YytMGyf…",NFAC,2019-03-19 18:10:38
"RT @penguins: How many @NHL teams have four players to record 1,000 points with their franchise?

Just two... and one of them isn't an Orig…",Andrew 🐧,2019-03-19 18:10:38
RT @TSNBobMcKenzie: Even though University of Alberta Golden Bear forward Luke Philp suffered an injury that took him out of the @USPORTSca…,Niki In North Van 🏒 🇨🇦,2019-03-19 18:10:37
"RT @penguins: How many @NHL teams have four players to record 1,000 points with their franchise?

Just two... and one of them isn't an Orig…",Marissa Miller,2019-03-19 18:10:37
RT @TSNBobMcKenzie: Even though University of Alberta Golden Bear forward Luke Philp suffered an injury that took him out of the @USPORTSca…,Brenden Escott,2019-03-19 18:10:36
RT @UPIsports: Boston Bruins' David Pastrnak returns to first practice since thumb surgery https://t.co/wwf5KyUJFT,Connor Grott,2019-03-19 18:10:35
"@sabrescoldtakes @NHL Wow, they deleted it lol. Weak. If you’re gonna tweet that out, at least stand by it. It looks worse to me now that they tweeted it out and then deleted it..",Displaced Buffalo Sabres Fans,2019-03-19 18:10:32
"RT @SportsCenter: Mike Trout's extension is something special compared to the biggest contracts across the NBA, NFL and NHL 😳 https://t.co/…",Thomas,2019-03-19 18:10:31
gonna be my son https://t.co/OvEHFGhOpV,chels,2019-03-19 18:10:31
Babcock has to take some blame for Maple Leafs' struggles - National Hockey League News - https://t.co/o5eDsxUvlD https://t.co/16jwrHOZfo,MLB &NHL News Now,2019-03-19 18:10:26
"RT @bethereumteam: Have you placed your bets on our F2P platform? #NBA, #NHL, #EPL and all other top European football leagues are waiting…",Bas van Gestel,2019-03-19 18:10:26
There’s a lot going on here https://t.co/nTPDbRdJfM,Riina 🇫🇮,2019-03-19 18:10:26
"RT @penguins: How many @NHL teams have four players to record 1,000 points with their franchise?

Just two... and one of them isn't an Orig…",Leo,2019-03-19 18:10:25
"RT @penguins: How many @NHL teams have four players to record 1,000 points with their franchise?

Just two... and one of them isn't an Orig…",ThaLazyOne,2019-03-19 18:10:23
"RT @penguins: How many @NHL teams have four players to record 1,000 points with their franchise?

Just two... and one of them isn't an Orig…",Toni ⚾ 🐧 🏈🎸,2019-03-19 18:10:21
"RT @penguins: How many @NHL teams have four players to record 1,000 points with their franchise?

Just two... and one of them isn't an Orig…",Lango Fett,2019-03-19 18:10:21
@NHL marner is that you,Leafs Tweets 🤖,2019-03-19 18:10:18
RT @Certified_TonyG: Seeing Patrick Kane score the GWG in Philly from this live perspective is so different from what they showed on tv...…,Hunter,2019-03-19 18:10:18
"In ""Stop Me If You've Heard This Before"" Ep.18 we talk #tough '90s #NHL players with retired defenceman Dave Babych. https://t.co/kp9233V0e2

* Powered by @protechwelding in #NorthVancouver! https://t.co/p1jHg7KNT1",Todd Hancock,2019-03-19 18:10:16
RT @TSNBobMcKenzie: Even though University of Alberta Golden Bear forward Luke Philp suffered an injury that took him out of the @USPORTSca…,Adam,2019-03-19 18:10:14
Also pretty embarrassing that NBC would point this out considering they’re the NHL partners.,Keith,2019-03-19 18:10:12
I’m currently playing the 7th Player on https://t.co/gTOPocs7UO. Come and join me! https://t.co/i9oLjDdWG4,Adam Miller,2019-03-19 18:10:12
"RT @StLouisBlues: HE'S BACK!!!!
Vladimir Tarasenko returns to the lineup tonight! 
https://t.co/ghm3XyehWy #stlblues",St. Louis FC Fan ⚽️⚽️⚽️,2019-03-19 18:10:11
"RT @penguins: How many @NHL teams have four players to record 1,000 points with their franchise?

Just two... and one of them isn't an Orig…",Justin Pinkston,2019-03-19 18:10:10
"RT @penguins: How many @NHL teams have four players to record 1,000 points with their franchise?

Just two... and one of them isn't an Orig…",Zay Jackson 🏈🏒⚾️🏉🏀🏐⚽️,2019-03-19 18:10:01
"BUDGET SNIPE! Mike Richards Philadelphia Flyers 2007-10 Home Reebok Size XL— $30 BIN! Perfect for any Flyers fan. Please note that this jersey ships to the US only. If you’re the lucky winner, let us know! #FoundByTJF #LetsGoFlyers #HockeyTwitter https://t.co/HHm7n0GFJl",The Jersey Finder- TJF,2019-03-19 18:10:00
RT @TSNBobMcKenzie: Even though University of Alberta Golden Bear forward Luke Philp suffered an injury that took him out of the @USPORTSca…,Joel Tallerico,2019-03-19 18:09:58
"RT @penguins: How many @NHL teams have four players to record 1,000 points with their franchise?

Just two... and one of them isn't an Orig…",feochadn,2019-03-19 18:09:53
